,Euro/MWh,NOK/kWh
2021-05-25 13:00:00+00:00,39.39,0.397839
2021-05-25 14:00:00+00:00,39.38,0.397738
2021-05-25 15:00:00+00:00,37.95,0.383295
2021-05-25 16:00:00+00:00,36.94,0.373094
2021-05-25 17:00:00+00:00,34.78,0.351278
2021-05-25 18:00:00+00:00,34.71,0.350571
2021-05-25 19:00:00+00:00,34.72,0.350672
2021-05-25 20:00:00+00:00,34.43,0.347743
2021-05-25 21:00:00+00:00,34.27,0.346127
2021-05-25 22:00:00+00:00,31.46,0.317746
2021-05-25 23:00:00+00:00,28.24,0.285224
2021-05-26 00:00:00+00:00,22.62,0.228462
2021-05-26 01:00:00+00:00,21.26,0.214726
2021-05-26 02:00:00+00:00,20.51,0.207151
2021-05-26 03:00:00+00:00,20.25,0.204525
2021-05-26 04:00:00+00:00,20.69,0.208969
2021-05-26 05:00:00+00:00,28.79,0.290779
2021-05-26 06:00:00+00:00,30.99,0.312999
2021-05-26 07:00:00+00:00,34.54,0.348854
2021-05-26 08:00:00+00:00,38.63,0.390163
2021-05-26 09:00:00+00:00,38.91,0.392991
2021-05-26 10:00:00+00:00,38.56,0.389456
2021-05-26 11:00:00+00:00,37.34,0.377134
2021-05-26 12:00:00+00:00,37.34,0.377134
2021-05-26 13:00:00+00:00,37.29,0.376629
2021-05-26 14:00:00+00:00,34.78,0.351278
2021-05-26 15:00:00+00:00,33.62,0.339562
2021-05-26 16:00:00+00:00,32.58,0.329058
2021-05-26 17:00:00+00:00,32.06,0.323806
2021-05-26 18:00:00+00:00,31.47,0.317847
2021-05-26 19:00:00+00:00,33.14,0.334714
2021-05-26 20:00:00+00:00,30.9,0.31209
2021-05-26 21:00:00+00:00,30.86,0.311686
2021-05-26 22:00:00+00:00,28.72,0.290072
2021-05-26 23:00:00+00:00,22.76,0.229876
2021-05-27 00:00:00+00:00,22.6,0.22826
2021-05-27 01:00:00+00:00,21.62,0.218362
2021-05-27 02:00:00+00:00,21.12,0.213312
2021-05-27 03:00:00+00:00,21.35,0.215635
2021-05-27 04:00:00+00:00,21.47,0.216847
2021-05-27 05:00:00+00:00,28.93,0.292193
2021-05-27 06:00:00+00:00,33.16,0.334916
2021-05-27 07:00:00+00:00,36.38,0.367438
2021-05-27 08:00:00+00:00,34.23,0.345723
2021-05-27 09:00:00+00:00,34.72,0.350672
2021-05-27 10:00:00+00:00,36.78,0.371478
2021-05-27 11:00:00+00:00,37.53,0.379053
2021-05-27 12:00:00+00:00,36.65,0.370165
2021-05-27 13:00:00+00:00,35.35,0.357035
2021-05-27 14:00:00+00:00,33.99,0.343299
2021-05-27 15:00:00+00:00,33.5,0.33835
2021-05-27 16:00:00+00:00,31.62,0.319362
2021-05-27 17:00:00+00:00,31.93,0.322493
2021-05-27 18:00:00+00:00,32.04,0.323604
2021-05-27 19:00:00+00:00,33.25,0.335825
2021-05-27 20:00:00+00:00,33.56,0.338956
2021-05-27 21:00:00+00:00,33.34,0.336734
2021-05-27 22:00:00+00:00,30.77,0.310777
2021-05-27 23:00:00+00:00,29.99,0.302899
2021-05-28 00:00:00+00:00,32.04,0.323604
2021-05-28 01:00:00+00:00,32.04,0.323604
2021-05-28 02:00:00+00:00,31.63,0.319463
2021-05-28 03:00:00+00:00,30.59,0.308959
2021-05-28 04:00:00+00:00,31.38,0.316938
2021-05-28 05:00:00+00:00,30.86,0.311686
2021-05-28 06:00:00+00:00,32.92,0.332492
2021-05-28 07:00:00+00:00,34.58,0.349258
2021-05-28 08:00:00+00:00,35.61,0.359661
2021-05-28 09:00:00+00:00,34.85,0.351985
2021-05-28 10:00:00+00:00,34.13,0.344713
2021-05-28 11:00:00+00:00,33.6,0.33936
2021-05-28 12:00:00+00:00,33.05,0.333805
2021-05-28 13:00:00+00:00,32.37,0.326937
2021-05-28 14:00:00+00:00,32.07,0.323907
2021-05-28 15:00:00+00:00,31.71,0.320271
2021-05-28 16:00:00+00:00,31.05,0.313605
2021-05-28 17:00:00+00:00,31.27,0.315827
2021-05-28 18:00:00+00:00,31.53,0.318453
2021-05-28 19:00:00+00:00,32.01,0.323301
2021-05-28 20:00:00+00:00,30.79,0.310979
2021-05-28 21:00:00+00:00,30.87,0.311787
2021-05-28 22:00:00+00:00,30.9,0.31209
2021-05-28 23:00:00+00:00,29.37,0.296637
2021-05-29 00:00:00+00:00,31.04,0.313504
2021-05-29 01:00:00+00:00,29.92,0.302192
2021-05-29 02:00:00+00:00,29.31,0.296031
2021-05-29 03:00:00+00:00,30.42,0.307242
2021-05-29 04:00:00+00:00,31.96,0.322796
2021-05-29 05:00:00+00:00,33.36,0.336936
2021-05-29 06:00:00+00:00,34.98,0.353298
2021-05-29 07:00:00+00:00,34.11,0.344511
2021-05-29 08:00:00+00:00,34.27,0.346127
2021-05-29 09:00:00+00:00,34.89,0.352389
2021-05-29 10:00:00+00:00,34.96,0.353096
2021-05-29 11:00:00+00:00,34.41,0.347541
2021-05-29 12:00:00+00:00,33.89,0.342289
2021-05-29 13:00:00+00:00,31.79,0.321079
2021-05-29 14:00:00+00:00,22.47,0.226947
2021-05-29 15:00:00+00:00,27.87,0.281487
2021-05-29 16:00:00+00:00,30.1,0.30401
2021-05-29 17:00:00+00:00,33.65,0.339865
2021-05-29 18:00:00+00:00,33.75,0.340875
2021-05-29 19:00:00+00:00,33.88,0.342188
2021-05-29 20:00:00+00:00,33.92,0.342592
2021-05-29 21:00:00+00:00,33.83,0.341683
2021-05-29 22:00:00+00:00,34.26,0.346026
2021-05-29 23:00:00+00:00,33.8,0.34138
2021-05-30 00:00:00+00:00,31.54,0.318554
2021-05-30 01:00:00+00:00,29.59,0.298859
2021-05-30 02:00:00+00:00,29.09,0.293809
2021-05-30 03:00:00+00:00,28.85,0.291385
2021-05-30 04:00:00+00:00,28.79,0.290779
2021-05-30 05:00:00+00:00,29.19,0.294819
2021-05-30 06:00:00+00:00,29.75,0.300475
2021-05-30 07:00:00+00:00,32.47,0.327947
2021-05-30 08:00:00+00:00,35.01,0.353601
2021-05-30 09:00:00+00:00,31.96,0.322796
2021-05-30 10:00:00+00:00,21.16,0.213716
2021-05-30 11:00:00+00:00,20.58,0.207858
2021-05-30 12:00:00+00:00,20.23,0.204323
2021-05-30 13:00:00+00:00,19.88,0.200788
2021-05-30 14:00:00+00:00,19.52,0.197152
2021-05-30 15:00:00+00:00,19.67,0.198667
2021-05-30 16:00:00+00:00,21.34,0.215534
2021-05-30 17:00:00+00:00,26.39,0.266539
2021-05-30 18:00:00+00:00,34.75,0.350975
2021-05-30 19:00:00+00:00,34.54,0.348854
2021-05-30 20:00:00+00:00,33.57,0.339057
2021-05-30 21:00:00+00:00,31.56,0.318756
2021-05-30 22:00:00+00:00,28.5,0.28785
2021-05-30 23:00:00+00:00,22.21,0.224321
2021-05-31 00:00:00+00:00,21.98,0.221998
2021-05-31 01:00:00+00:00,21.62,0.218362
2021-05-31 02:00:00+00:00,21.54,0.217554
2021-05-31 03:00:00+00:00,21.51,0.217251
2021-05-31 04:00:00+00:00,21.81,0.220281
2021-05-31 05:00:00+00:00,29.26,0.295526
2021-05-31 06:00:00+00:00,36.08,0.364408
2021-05-31 07:00:00+00:00,40.94,0.413494
2021-05-31 08:00:00+00:00,47.86,0.483386
2021-05-31 09:00:00+00:00,50.91,0.514191
2021-05-31 10:00:00+00:00,43.31,0.437431
2021-05-31 11:00:00+00:00,39.89,0.402889
2021-05-31 12:00:00+00:00,39.22,0.396122
2021-05-31 13:00:00+00:00,37.94,0.383194
2021-05-31 14:00:00+00:00,37.59,0.379659
2021-05-31 15:00:00+00:00,37.2,0.37572
2021-05-31 16:00:00+00:00,37.65,0.380265
2021-05-31 17:00:00+00:00,37.42,0.377942
2021-05-31 18:00:00+00:00,37.41,0.377841
2021-05-31 19:00:00+00:00,37.59,0.379659
2021-05-31 20:00:00+00:00,36.79,0.371579
2021-05-31 21:00:00+00:00,36.9,0.37269
2021-05-31 22:00:00+00:00,36.03,0.363903
2021-05-31 23:00:00+00:00,33.59,0.339259
2021-06-01 00:00:00+00:00,29.42,0.297142
2021-06-01 01:00:00+00:00,28.76,0.290476
2021-06-01 02:00:00+00:00,29.06,0.293506
2021-06-01 03:00:00+00:00,29.06,0.293506
2021-06-01 04:00:00+00:00,30.39,0.306939
2021-06-01 05:00:00+00:00,36.46,0.368246
2021-06-01 06:00:00+00:00,37.52,0.378952
2021-06-01 07:00:00+00:00,55.19,0.557419
2021-06-01 08:00:00+00:00,57.05,0.576205
2021-06-01 09:00:00+00:00,56.39,0.569539
2021-06-01 10:00:00+00:00,56.14,0.567014
2021-06-01 11:00:00+00:00,55.99,0.565499
2021-06-01 12:00:00+00:00,53.65,0.541865
2021-06-01 13:00:00+00:00,54.3,0.54843
2021-06-01 14:00:00+00:00,53.63,0.541663
2021-06-01 15:00:00+00:00,50.69,0.511969
2021-06-01 16:00:00+00:00,49.88,0.503788
2021-06-01 17:00:00+00:00,54.07,0.546107
2021-06-01 18:00:00+00:00,51.96,0.524796
2021-06-01 19:00:00+00:00,51.03,0.515403
2021-06-01 20:00:00+00:00,38.65,0.390365
2021-06-01 21:00:00+00:00,35.05,0.354005
2021-06-01 22:00:00+00:00,33.03,0.333603
2021-06-01 23:00:00+00:00,29.77,0.300677
2021-06-02 00:00:00+00:00,33.67,0.340067
2021-06-02 01:00:00+00:00,36.68,0.370468
2021-06-02 02:00:00+00:00,35.97,0.363297
2021-06-02 03:00:00+00:00,34.86,0.352086
2021-06-02 04:00:00+00:00,34.98,0.353298
2021-06-02 05:00:00+00:00,36.4,0.36764
2021-06-02 06:00:00+00:00,41.16,0.415716
2021-06-02 07:00:00+00:00,44.52,0.449652
2021-06-02 08:00:00+00:00,56.5,0.57065
2021-06-02 09:00:00+00:00,55.51,0.560651
2021-06-02 10:00:00+00:00,55.18,0.557318
2021-06-02 11:00:00+00:00,54.74,0.552874
2021-06-02 12:00:00+00:00,53.94,0.544794
2021-06-02 13:00:00+00:00,52.29,0.528129
2021-06-02 14:00:00+00:00,52.16,0.526816
2021-06-02 15:00:00+00:00,47.43,0.479043
2021-06-02 16:00:00+00:00,39.46,0.398546
2021-06-02 17:00:00+00:00,38.6,0.38986
2021-06-02 18:00:00+00:00,43.28,0.437128
2021-06-02 19:00:00+00:00,45.66,0.461166
2021-06-02 20:00:00+00:00,39.38,0.397738
2021-06-02 21:00:00+00:00,37.56,0.379356
2021-06-02 22:00:00+00:00,35.72,0.360772
2021-06-02 23:00:00+00:00,33.45,0.337845
2021-06-03 00:00:00+00:00,35.04,0.353904
2021-06-03 01:00:00+00:00,34.47,0.348147
2021-06-03 02:00:00+00:00,32.81,0.331381
2021-06-03 03:00:00+00:00,32.33,0.326533
2021-06-03 04:00:00+00:00,36.77,0.371377
2021-06-03 05:00:00+00:00,36.99,0.373599
2021-06-03 06:00:00+00:00,38.97,0.393597
2021-06-03 07:00:00+00:00,40.54,0.409454
2021-06-03 08:00:00+00:00,43.33,0.437633
2021-06-03 09:00:00+00:00,42.39,0.428139
2021-06-03 10:00:00+00:00,41.54,0.419554
2021-06-03 11:00:00+00:00,42.08,0.425008
2021-06-03 12:00:00+00:00,41.37,0.417837
2021-06-03 13:00:00+00:00,41.03,0.414403
2021-06-03 14:00:00+00:00,40.45,0.408545
2021-06-03 15:00:00+00:00,39.99,0.403899
2021-06-03 16:00:00+00:00,39.61,0.400061
2021-06-03 17:00:00+00:00,39.07,0.394607
2021-06-03 18:00:00+00:00,41.5,0.41915
2021-06-03 19:00:00+00:00,41.88,0.422988
2021-06-03 20:00:00+00:00,36.2,0.36562
2021-06-03 21:00:00+00:00,34.52,0.348652
2021-06-03 22:00:00+00:00,32.59,0.329159
2021-06-03 23:00:00+00:00,30.81,0.311181
2021-06-04 00:00:00+00:00,30.04,0.303404
2021-06-04 01:00:00+00:00,28.67,0.289567
2021-06-04 02:00:00+00:00,29.93,0.302293
2021-06-04 03:00:00+00:00,31.11,0.314211
2021-06-04 04:00:00+00:00,34.48,0.348248
2021-06-04 05:00:00+00:00,38.07,0.384507
2021-06-04 06:00:00+00:00,39.49,0.398849
2021-06-04 07:00:00+00:00,40.82,0.412282
2021-06-04 08:00:00+00:00,46.15,0.466115
2021-06-04 09:00:00+00:00,45.37,0.458237
2021-06-04 10:00:00+00:00,44.93,0.453793
2021-06-04 11:00:00+00:00,44.11,0.445511
2021-06-04 12:00:00+00:00,43.46,0.438946
2021-06-04 13:00:00+00:00,42.55,0.429755
2021-06-04 14:00:00+00:00,41.99,0.424099
2021-06-04 15:00:00+00:00,41.88,0.422988
2021-06-04 16:00:00+00:00,41.58,0.419958
2021-06-04 17:00:00+00:00,41.64,0.420564
2021-06-04 18:00:00+00:00,42.71,0.431371
2021-06-04 19:00:00+00:00,42.97,0.433997
2021-06-04 20:00:00+00:00,39.94,0.403394
2021-06-04 21:00:00+00:00,39.32,0.397132
2021-06-04 22:00:00+00:00,38.54,0.389254
2021-06-04 23:00:00+00:00,37.63,0.380063
2021-06-05 00:00:00+00:00,40.01,0.404101
2021-06-05 01:00:00+00:00,40.49,0.408949
2021-06-05 02:00:00+00:00,38.97,0.393597
2021-06-05 03:00:00+00:00,38.88,0.392688
2021-06-05 04:00:00+00:00,38.95,0.393395
2021-06-05 05:00:00+00:00,38.75,0.391375
2021-06-05 06:00:00+00:00,40.29,0.406929
2021-06-05 07:00:00+00:00,41.32,0.417332
2021-06-05 08:00:00+00:00,42.33,0.427533
2021-06-05 09:00:00+00:00,45.4,0.45854
2021-06-05 10:00:00+00:00,44.89,0.453389
2021-06-05 11:00:00+00:00,44.37,0.448137
2021-06-05 12:00:00+00:00,42.26,0.426826
2021-06-05 13:00:00+00:00,40.89,0.412989
2021-06-05 14:00:00+00:00,40.08,0.404808
2021-06-05 15:00:00+00:00,41.85,0.422685
2021-06-05 16:00:00+00:00,42.54,0.429654
2021-06-05 17:00:00+00:00,41.66,0.420766
2021-06-05 18:00:00+00:00,42.7,0.43127
2021-06-05 19:00:00+00:00,43.17,0.436017
2021-06-05 20:00:00+00:00,42.97,0.433997
2021-06-05 21:00:00+00:00,42.35,0.427735
2021-06-05 22:00:00+00:00,41.29,0.417029
2021-06-05 23:00:00+00:00,39.14,0.395314
2021-06-06 00:00:00+00:00,40.65,0.410565
2021-06-06 01:00:00+00:00,41.19,0.416019
2021-06-06 02:00:00+00:00,40.47,0.408747
2021-06-06 03:00:00+00:00,40.35,0.407535
2021-06-06 04:00:00+00:00,39.44,0.398344
2021-06-06 05:00:00+00:00,38.75,0.391375
2021-06-06 06:00:00+00:00,39.46,0.398546
2021-06-06 07:00:00+00:00,39.5,0.39895
2021-06-06 08:00:00+00:00,40.48,0.408848
2021-06-06 09:00:00+00:00,42.36,0.427836
2021-06-06 10:00:00+00:00,42.73,0.431573
2021-06-06 11:00:00+00:00,43.15,0.435815
2021-06-06 12:00:00+00:00,40.63,0.410363
2021-06-06 13:00:00+00:00,40.67,0.410767
2021-06-06 14:00:00+00:00,40.79,0.411979
2021-06-06 15:00:00+00:00,40.88,0.412888
2021-06-06 16:00:00+00:00,41.06,0.414706
2021-06-06 17:00:00+00:00,41.91,0.423291
2021-06-06 18:00:00+00:00,42.95,0.433795
2021-06-06 19:00:00+00:00,41.49,0.419049
2021-06-06 20:00:00+00:00,41.11,0.415211
2021-06-06 21:00:00+00:00,40.71,0.411171
2021-06-06 22:00:00+00:00,40.25,0.406525
2021-06-06 23:00:00+00:00,39.21,0.396021
2021-06-07 00:00:00+00:00,40.38,0.407838
2021-06-07 01:00:00+00:00,41.17,0.415817
2021-06-07 02:00:00+00:00,40.62,0.410262
2021-06-07 03:00:00+00:00,40.64,0.410464
2021-06-07 04:00:00+00:00,41.53,0.419453
2021-06-07 05:00:00+00:00,43.9,0.44339
2021-06-07 06:00:00+00:00,48.44,0.489244
2021-06-07 07:00:00+00:00,57.55,0.581255
2021-06-07 08:00:00+00:00,73.98,0.747198
2021-06-07 09:00:00+00:00,78.73,0.795173
2021-06-07 10:00:00+00:00,78.2,0.78982
2021-06-07 11:00:00+00:00,81,0.8181
2021-06-07 12:00:00+00:00,70,0.707
2021-06-07 13:00:00+00:00,60.83,0.614383
2021-06-07 14:00:00+00:00,60.72,0.613272
2021-06-07 15:00:00+00:00,58.6,0.59186
2021-06-07 16:00:00+00:00,57.16,0.577316
2021-06-07 17:00:00+00:00,57.43,0.580043
2021-06-07 18:00:00+00:00,57.41,0.579841
2021-06-07 19:00:00+00:00,56.48,0.570448
2021-06-07 20:00:00+00:00,49.9,0.50399
2021-06-07 21:00:00+00:00,49.11,0.496011
2021-06-07 22:00:00+00:00,48.05,0.485305
2021-06-07 23:00:00+00:00,45.28,0.457328
2021-06-08 00:00:00+00:00,46.47,0.469347
2021-06-08 01:00:00+00:00,46.06,0.465206
2021-06-08 02:00:00+00:00,45.55,0.460055
2021-06-08 03:00:00+00:00,45.03,0.454803
2021-06-08 04:00:00+00:00,45.83,0.462883
2021-06-08 05:00:00+00:00,48.03,0.485103
2021-06-08 06:00:00+00:00,51.46,0.519746
2021-06-08 07:00:00+00:00,57.48,0.580548
2021-06-08 08:00:00+00:00,59.72,0.603172
2021-06-08 09:00:00+00:00,59.31,0.599031
2021-06-08 10:00:00+00:00,58.93,0.595193
2021-06-08 11:00:00+00:00,58.56,0.591456
2021-06-08 12:00:00+00:00,58.38,0.589638
2021-06-08 13:00:00+00:00,57.93,0.585093
2021-06-08 14:00:00+00:00,58,0.5858
2021-06-08 15:00:00+00:00,57.47,0.580447
2021-06-08 16:00:00+00:00,56.75,0.573175
2021-06-08 17:00:00+00:00,57.51,0.580851
2021-06-08 18:00:00+00:00,52.9,0.53429
2021-06-08 19:00:00+00:00,57.47,0.580447
2021-06-08 20:00:00+00:00,51.96,0.524796
2021-06-08 21:00:00+00:00,50.28,0.507828
2021-06-08 22:00:00+00:00,50.04,0.505404
2021-06-08 23:00:00+00:00,48.88,0.493688
2021-06-09 00:00:00+00:00,50.63,0.511363
2021-06-09 01:00:00+00:00,50.4,0.50904
2021-06-09 02:00:00+00:00,50.3,0.50803
2021-06-09 03:00:00+00:00,50.01,0.505101
2021-06-09 04:00:00+00:00,50.04,0.505404
2021-06-09 05:00:00+00:00,49.41,0.499041
2021-06-09 06:00:00+00:00,51.58,0.520958
2021-06-09 07:00:00+00:00,57.98,0.585598
2021-06-09 08:00:00+00:00,61.52,0.621352
2021-06-09 09:00:00+00:00,63.56,0.641956
2021-06-09 10:00:00+00:00,63.01,0.636401
2021-06-09 11:00:00+00:00,60.68,0.612868
2021-06-09 12:00:00+00:00,58.46,0.590446
2021-06-09 13:00:00+00:00,58.34,0.589234
2021-06-09 14:00:00+00:00,58.33,0.589133
2021-06-09 15:00:00+00:00,57.39,0.579639
2021-06-09 16:00:00+00:00,57.22,0.577922
2021-06-09 17:00:00+00:00,55.7,0.56257
2021-06-09 18:00:00+00:00,54.51,0.550551
2021-06-09 19:00:00+00:00,54.44,0.549844
2021-06-09 20:00:00+00:00,49.12,0.496112
2021-06-09 21:00:00+00:00,48.72,0.492072
2021-06-09 22:00:00+00:00,48.38,0.488638
2021-06-09 23:00:00+00:00,41.91,0.423291
2021-06-10 00:00:00+00:00,47.52,0.479952
2021-06-10 01:00:00+00:00,48.79,0.492779
2021-06-10 02:00:00+00:00,47.21,0.476821
2021-06-10 03:00:00+00:00,46.52,0.469852
2021-06-10 04:00:00+00:00,48.68,0.491668
2021-06-10 05:00:00+00:00,48.54,0.490254
2021-06-10 06:00:00+00:00,51.45,0.519645
2021-06-10 07:00:00+00:00,56.91,0.574791
2021-06-10 08:00:00+00:00,64.38,0.650238
2021-06-10 09:00:00+00:00,64.3,0.64943
2021-06-10 10:00:00+00:00,64.21,0.648521
2021-06-10 11:00:00+00:00,58.31,0.588931
2021-06-10 12:00:00+00:00,58.78,0.593678
2021-06-10 13:00:00+00:00,58.4,0.58984
2021-06-10 14:00:00+00:00,57.35,0.579235
2021-06-10 15:00:00+00:00,50.52,0.510252
2021-06-10 16:00:00+00:00,49.69,0.501869
2021-06-10 17:00:00+00:00,49.78,0.502778
2021-06-10 18:00:00+00:00,49.54,0.500354
2021-06-10 19:00:00+00:00,49.56,0.500556
2021-06-10 20:00:00+00:00,45.76,0.462176
2021-06-10 21:00:00+00:00,43.53,0.439653
2021-06-10 22:00:00+00:00,41.62,0.420362
2021-06-10 23:00:00+00:00,41.7,0.42117
2021-06-11 00:00:00+00:00,37.98,0.383598
2021-06-11 01:00:00+00:00,34.26,0.346026
2021-06-11 02:00:00+00:00,33.45,0.337845
2021-06-11 03:00:00+00:00,33.41,0.337441
2021-06-11 04:00:00+00:00,33.4,0.33734
2021-06-11 05:00:00+00:00,40.32,0.407232
2021-06-11 06:00:00+00:00,45.68,0.461368
2021-06-11 07:00:00+00:00,48.55,0.490355
2021-06-11 08:00:00+00:00,47.2,0.47672
2021-06-11 09:00:00+00:00,45.44,0.458944
2021-06-11 10:00:00+00:00,43.47,0.439047
2021-06-11 11:00:00+00:00,40.3,0.40703
2021-06-11 12:00:00+00:00,38.45,0.388345
2021-06-11 13:00:00+00:00,35.57,0.359257
2021-06-11 14:00:00+00:00,34.86,0.352086
2021-06-11 15:00:00+00:00,34.13,0.344713
2021-06-11 16:00:00+00:00,34.18,0.345218
2021-06-11 17:00:00+00:00,33.92,0.342592
2021-06-11 18:00:00+00:00,33.99,0.343299
2021-06-11 19:00:00+00:00,33.97,0.343097
2021-06-11 20:00:00+00:00,34.15,0.344915
2021-06-11 21:00:00+00:00,33.48,0.338148
2021-06-11 22:00:00+00:00,33.43,0.337643
2021-06-11 23:00:00+00:00,31.65,0.319665
2021-06-12 00:00:00+00:00,14.02,0.141602
2021-06-12 01:00:00+00:00,13.12,0.132512
2021-06-12 02:00:00+00:00,10.42,0.105242
2021-06-12 03:00:00+00:00,10,0.101
2021-06-12 04:00:00+00:00,10,0.101
2021-06-12 05:00:00+00:00,11.8,0.11918
2021-06-12 06:00:00+00:00,15.11,0.152611
2021-06-12 07:00:00+00:00,16.55,0.167155
2021-06-12 08:00:00+00:00,22.37,0.225937
2021-06-12 09:00:00+00:00,22.73,0.229573
2021-06-12 10:00:00+00:00,22.95,0.231795
2021-06-12 11:00:00+00:00,24.53,0.247753
2021-06-12 12:00:00+00:00,17.92,0.180992
2021-06-12 13:00:00+00:00,6.78,0.068478
2021-06-12 14:00:00+00:00,4.74,0.047874
2021-06-12 15:00:00+00:00,1.91,0.019291
2021-06-12 16:00:00+00:00,3.38,0.034138
2021-06-12 17:00:00+00:00,1.63,0.016463
