,Euro/MWh,NOK/kWh
2021-06-12 18:00:00+00:00,19.91,0.201091
2021-06-12 19:00:00+00:00,31.15,0.314615
2021-06-12 20:00:00+00:00,31.09,0.314009
2021-06-12 21:00:00+00:00,31.07,0.313807
2021-06-12 22:00:00+00:00,29.67,0.299667
2021-06-12 23:00:00+00:00,24.89,0.251389
2021-06-13 00:00:00+00:00,20.41,0.206141
2021-06-13 01:00:00+00:00,9.94,0.100394
2021-06-13 02:00:00+00:00,7.05,0.071205
2021-06-13 03:00:00+00:00,4.87,0.049187
2021-06-13 04:00:00+00:00,4.44,0.044844
2021-06-13 05:00:00+00:00,3.04,0.030704
2021-06-13 06:00:00+00:00,3.76,0.037976
2021-06-13 07:00:00+00:00,8.26,0.083426
2021-06-13 08:00:00+00:00,4.05,0.040905
2021-06-13 09:00:00+00:00,2.52,0.025452
2021-06-13 10:00:00+00:00,2.56,0.025856
2021-06-13 11:00:00+00:00,1.51,0.015251
2021-06-13 12:00:00+00:00,1.42,0.014342
2021-06-13 13:00:00+00:00,1.14,0.011514
2021-06-13 14:00:00+00:00,1.46,0.014746
2021-06-13 15:00:00+00:00,3.95,0.039895
2021-06-13 16:00:00+00:00,20.03,0.202303
2021-06-13 17:00:00+00:00,28.73,0.290173
2021-06-13 18:00:00+00:00,30.98,0.312898
2021-06-13 19:00:00+00:00,34.86,0.352086
2021-06-13 20:00:00+00:00,37.11,0.374811
2021-06-13 21:00:00+00:00,36.88,0.372488
2021-06-13 22:00:00+00:00,36.28,0.366428
2021-06-13 23:00:00+00:00,30.6,0.30906
2021-06-14 00:00:00+00:00,27.97,0.282497
2021-06-14 01:00:00+00:00,26.29,0.265529
2021-06-14 02:00:00+00:00,24.17,0.244117
2021-06-14 03:00:00+00:00,26.86,0.271286
2021-06-14 04:00:00+00:00,28.48,0.287648
2021-06-14 05:00:00+00:00,28.05,0.283305
2021-06-14 06:00:00+00:00,29.35,0.296435
2021-06-14 07:00:00+00:00,32.79,0.331179
2021-06-14 08:00:00+00:00,33.09,0.334209
2021-06-14 09:00:00+00:00,33.97,0.343097
2021-06-14 10:00:00+00:00,34.83,0.351783
2021-06-14 11:00:00+00:00,35.3,0.35653
2021-06-14 12:00:00+00:00,36.52,0.368852
2021-06-14 13:00:00+00:00,35.72,0.360772
2021-06-14 14:00:00+00:00,34.33,0.346733
2021-06-14 15:00:00+00:00,33.39,0.337239
2021-06-14 16:00:00+00:00,32.13,0.324513
2021-06-14 17:00:00+00:00,29.83,0.301283
2021-06-14 18:00:00+00:00,29.19,0.294819
2021-06-14 19:00:00+00:00,24.16,0.244016
2021-06-14 20:00:00+00:00,22.16,0.223816
2021-06-14 21:00:00+00:00,20.06,0.202606
2021-06-14 22:00:00+00:00,19.28,0.194728
2021-06-14 23:00:00+00:00,14.47,0.146147
2021-06-15 00:00:00+00:00,18.04,0.182204
2021-06-15 01:00:00+00:00,10.02,0.101202
2021-06-15 02:00:00+00:00,4.98,0.050298
2021-06-15 03:00:00+00:00,1.8,0.01818
2021-06-15 04:00:00+00:00,3.17,0.032017
2021-06-15 05:00:00+00:00,14.45,0.145945
2021-06-15 06:00:00+00:00,22.07,0.222907
2021-06-15 07:00:00+00:00,23.76,0.239976
2021-06-15 08:00:00+00:00,23.92,0.241592
2021-06-15 09:00:00+00:00,23.65,0.238865
2021-06-15 10:00:00+00:00,24.94,0.251894
2021-06-15 11:00:00+00:00,23.89,0.241289
2021-06-15 12:00:00+00:00,22.78,0.230078
2021-06-15 13:00:00+00:00,23.09,0.233209
2021-06-15 14:00:00+00:00,24.28,0.245228
2021-06-15 15:00:00+00:00,23.95,0.241895
2021-06-15 16:00:00+00:00,24.29,0.245329
2021-06-15 17:00:00+00:00,23.96,0.241996
2021-06-15 18:00:00+00:00,25.78,0.260378
2021-06-15 19:00:00+00:00,26.03,0.262903
2021-06-15 20:00:00+00:00,26.29,0.265529
2021-06-15 21:00:00+00:00,28.37,0.286537
2021-06-15 22:00:00+00:00,30.1,0.30401
2021-06-15 23:00:00+00:00,30.79,0.310979
2021-06-16 00:00:00+00:00,31.97,0.322897
2021-06-16 01:00:00+00:00,31.97,0.322897
2021-06-16 02:00:00+00:00,32.01,0.323301
2021-06-16 03:00:00+00:00,31.75,0.320675
2021-06-16 04:00:00+00:00,31.62,0.319362
2021-06-16 05:00:00+00:00,31.51,0.318251
2021-06-16 06:00:00+00:00,33.12,0.334512
2021-06-16 07:00:00+00:00,33.97,0.343097
2021-06-16 08:00:00+00:00,34.7,0.35047
2021-06-16 09:00:00+00:00,34.65,0.349965
2021-06-16 10:00:00+00:00,33.09,0.334209
2021-06-16 11:00:00+00:00,33.32,0.336532
2021-06-16 12:00:00+00:00,33.41,0.337441
2021-06-16 13:00:00+00:00,33.41,0.337441
2021-06-16 14:00:00+00:00,33.4,0.33734
2021-06-16 15:00:00+00:00,33.21,0.335421
2021-06-16 16:00:00+00:00,33.64,0.339764
2021-06-16 17:00:00+00:00,33.36,0.336936
2021-06-16 18:00:00+00:00,31.59,0.319059
2021-06-16 19:00:00+00:00,31.98,0.322998
2021-06-16 20:00:00+00:00,29.59,0.298859
2021-06-16 21:00:00+00:00,29.54,0.298354
2021-06-16 22:00:00+00:00,29.53,0.298253
2021-06-16 23:00:00+00:00,29.4,0.29694
2021-06-17 00:00:00+00:00,27.97,0.282497
2021-06-17 01:00:00+00:00,28.05,0.283305
2021-06-17 02:00:00+00:00,27.95,0.282295
2021-06-17 03:00:00+00:00,27.67,0.279467
2021-06-17 04:00:00+00:00,28.21,0.284921
2021-06-17 05:00:00+00:00,28.71,0.289971
2021-06-17 06:00:00+00:00,29.56,0.298556
2021-06-17 07:00:00+00:00,29.91,0.302091
2021-06-17 08:00:00+00:00,30.3,0.30603
2021-06-17 09:00:00+00:00,29.95,0.302495
2021-06-17 10:00:00+00:00,29.86,0.301586
2021-06-17 11:00:00+00:00,29.82,0.301182
2021-06-17 12:00:00+00:00,29.91,0.302091
2021-06-17 13:00:00+00:00,29.88,0.301788
2021-06-17 14:00:00+00:00,29.89,0.301889
2021-06-17 15:00:00+00:00,29.82,0.301182
2021-06-17 16:00:00+00:00,29.73,0.300273
2021-06-17 17:00:00+00:00,29.71,0.300071
2021-06-17 18:00:00+00:00,29.6,0.29896
2021-06-17 19:00:00+00:00,29.79,0.300879
2021-06-17 20:00:00+00:00,28.8,0.29088
2021-06-17 21:00:00+00:00,28.43,0.287143
2021-06-17 22:00:00+00:00,28.37,0.286537
2021-06-17 23:00:00+00:00,28.02,0.283002
2021-06-18 00:00:00+00:00,27.4,0.27674
2021-06-18 01:00:00+00:00,27.25,0.275225
2021-06-18 02:00:00+00:00,27.13,0.274013
2021-06-18 03:00:00+00:00,27.04,0.273104
2021-06-18 04:00:00+00:00,26.23,0.264923
2021-06-18 05:00:00+00:00,27,0.2727
2021-06-18 06:00:00+00:00,27.39,0.276639
2021-06-18 07:00:00+00:00,28.75,0.290375
2021-06-18 08:00:00+00:00,28.88,0.291688
2021-06-18 09:00:00+00:00,28.6,0.28886
2021-06-18 10:00:00+00:00,28.13,0.284113
2021-06-18 11:00:00+00:00,27.88,0.281588
2021-06-18 12:00:00+00:00,27.86,0.281386
2021-06-18 13:00:00+00:00,27.5,0.27775
2021-06-18 14:00:00+00:00,26.82,0.270882
2021-06-18 15:00:00+00:00,24.01,0.242501
2021-06-18 16:00:00+00:00,22.21,0.224321
2021-06-18 17:00:00+00:00,21.75,0.219675
2021-06-18 18:00:00+00:00,21.77,0.219877
2021-06-18 19:00:00+00:00,22.81,0.230381
2021-06-18 20:00:00+00:00,24.01,0.242501
2021-06-18 21:00:00+00:00,24.94,0.251894
2021-06-18 22:00:00+00:00,26.57,0.268357
2021-06-18 23:00:00+00:00,27.15,0.274215
2021-06-19 00:00:00+00:00,27.41,0.276841
2021-06-19 01:00:00+00:00,27.35,0.276235
2021-06-19 02:00:00+00:00,27.27,0.275427
2021-06-19 03:00:00+00:00,27.15,0.274215
2021-06-19 04:00:00+00:00,27.01,0.272801
2021-06-19 05:00:00+00:00,26.8,0.27068
2021-06-19 06:00:00+00:00,26.53,0.267953
2021-06-19 07:00:00+00:00,27.02,0.272902
2021-06-19 08:00:00+00:00,26.78,0.270478
2021-06-19 09:00:00+00:00,27.05,0.273205
2021-06-19 10:00:00+00:00,27.02,0.272902
2021-06-19 11:00:00+00:00,26.93,0.271993
2021-06-19 12:00:00+00:00,26.5,0.26765
2021-06-19 13:00:00+00:00,26.1,0.26361
2021-06-19 14:00:00+00:00,25.95,0.262095
2021-06-19 15:00:00+00:00,26.18,0.264418
2021-06-19 16:00:00+00:00,26.47,0.267347
2021-06-19 17:00:00+00:00,26.95,0.272195
2021-06-19 18:00:00+00:00,27.02,0.272902
2021-06-19 19:00:00+00:00,27.03,0.273003
2021-06-19 20:00:00+00:00,26.97,0.272397
2021-06-19 21:00:00+00:00,27.01,0.272801
2021-06-19 22:00:00+00:00,26.78,0.270478
2021-06-19 23:00:00+00:00,26.5,0.26765
2021-06-20 00:00:00+00:00,27.42,0.276942
2021-06-20 01:00:00+00:00,26.98,0.272498
2021-06-20 02:00:00+00:00,26.75,0.270175
2021-06-20 03:00:00+00:00,26.56,0.268256
2021-06-20 04:00:00+00:00,26.53,0.267953
2021-06-20 05:00:00+00:00,26.72,0.269872
2021-06-20 06:00:00+00:00,26.54,0.268054
2021-06-20 07:00:00+00:00,27.07,0.273407
2021-06-20 08:00:00+00:00,27.44,0.277144
2021-06-20 09:00:00+00:00,28.42,0.287042
2021-06-20 10:00:00+00:00,28.81,0.290981
2021-06-20 11:00:00+00:00,28.32,0.286032
2021-06-20 12:00:00+00:00,27.8,0.28078
2021-06-20 13:00:00+00:00,27.43,0.277043
2021-06-20 14:00:00+00:00,25.49,0.257449
2021-06-20 15:00:00+00:00,27.01,0.272801
2021-06-20 16:00:00+00:00,27.33,0.276033
2021-06-20 17:00:00+00:00,27.41,0.276841
2021-06-20 18:00:00+00:00,27.13,0.274013
2021-06-20 19:00:00+00:00,26.7,0.26967
2021-06-20 20:00:00+00:00,25.92,0.261792
2021-06-20 21:00:00+00:00,25.5,0.25755
2021-06-20 22:00:00+00:00,24.92,0.251692
2021-06-20 23:00:00+00:00,24.74,0.249874
2021-06-21 00:00:00+00:00,25.18,0.254318
2021-06-21 01:00:00+00:00,25.19,0.254419
2021-06-21 02:00:00+00:00,25.77,0.260277
2021-06-21 03:00:00+00:00,26.15,0.264115
2021-06-21 04:00:00+00:00,26.42,0.266842
2021-06-21 05:00:00+00:00,26.36,0.266236
2021-06-21 06:00:00+00:00,26.63,0.268963
2021-06-21 07:00:00+00:00,26.97,0.272397
2021-06-21 08:00:00+00:00,26.91,0.271791
2021-06-21 09:00:00+00:00,26.74,0.270074
2021-06-21 10:00:00+00:00,26.24,0.265024
2021-06-21 11:00:00+00:00,26.03,0.262903
2021-06-21 12:00:00+00:00,25.78,0.260378
2021-06-21 13:00:00+00:00,26.13,0.263913
2021-06-21 14:00:00+00:00,26.46,0.267246
2021-06-21 15:00:00+00:00,26.76,0.270276
2021-06-21 16:00:00+00:00,26.9,0.27169
2021-06-21 17:00:00+00:00,27.17,0.274417
2021-06-21 18:00:00+00:00,27.44,0.277144
2021-06-21 19:00:00+00:00,27.5,0.27775
2021-06-21 20:00:00+00:00,28.21,0.284921
2021-06-21 21:00:00+00:00,28.32,0.286032
2021-06-21 22:00:00+00:00,28.31,0.285931
2021-06-21 23:00:00+00:00,27.48,0.277548
2021-06-22 00:00:00+00:00,26.33,0.265933
2021-06-22 01:00:00+00:00,25.95,0.262095
2021-06-22 02:00:00+00:00,25.84,0.260984
2021-06-22 03:00:00+00:00,25.35,0.256035
2021-06-22 04:00:00+00:00,25.72,0.259772
2021-06-22 05:00:00+00:00,25.98,0.262398
2021-06-22 06:00:00+00:00,27.97,0.282497
2021-06-22 07:00:00+00:00,29.99,0.302899
2021-06-22 08:00:00+00:00,31.45,0.317645
2021-06-22 09:00:00+00:00,32.67,0.329967
2021-06-22 10:00:00+00:00,35,0.3535
2021-06-22 11:00:00+00:00,34.93,0.352793
2021-06-22 12:00:00+00:00,34.91,0.352591
2021-06-22 13:00:00+00:00,33.88,0.342188
2021-06-22 14:00:00+00:00,32.26,0.325826
2021-06-22 15:00:00+00:00,31.51,0.318251
2021-06-22 16:00:00+00:00,30.62,0.309262
2021-06-22 17:00:00+00:00,30.06,0.303606
2021-06-22 18:00:00+00:00,29.37,0.296637
2021-06-22 19:00:00+00:00,29.17,0.294617
2021-06-22 20:00:00+00:00,29,0.2929
2021-06-22 21:00:00+00:00,29.98,0.302798
2021-06-22 22:00:00+00:00,28.96,0.292496
2021-06-22 23:00:00+00:00,28.52,0.288052
2021-06-23 00:00:00+00:00,28.23,0.285123
2021-06-23 01:00:00+00:00,26.97,0.272397
2021-06-23 02:00:00+00:00,26.19,0.264519
2021-06-23 03:00:00+00:00,26.16,0.264216
2021-06-23 04:00:00+00:00,26.04,0.263004
2021-06-23 05:00:00+00:00,28.51,0.287951
2021-06-23 06:00:00+00:00,30.65,0.309565
2021-06-23 07:00:00+00:00,32.48,0.328048
2021-06-23 08:00:00+00:00,32.85,0.331785
2021-06-23 09:00:00+00:00,33.55,0.338855
2021-06-23 10:00:00+00:00,33.45,0.337845
2021-06-23 11:00:00+00:00,33.77,0.341077
2021-06-23 12:00:00+00:00,33.9,0.34239
2021-06-23 13:00:00+00:00,33.94,0.342794
2021-06-23 14:00:00+00:00,34.11,0.344511
2021-06-23 15:00:00+00:00,34.13,0.344713
2021-06-23 16:00:00+00:00,34.19,0.345319
2021-06-23 17:00:00+00:00,34.58,0.349258
2021-06-23 18:00:00+00:00,33.76,0.340976
2021-06-23 19:00:00+00:00,33.81,0.341481
2021-06-23 20:00:00+00:00,32.08,0.324008
2021-06-23 21:00:00+00:00,31.72,0.320372
2021-06-23 22:00:00+00:00,31.52,0.318352
2021-06-23 23:00:00+00:00,30.41,0.307141
2021-06-24 00:00:00+00:00,32.87,0.331987
2021-06-24 01:00:00+00:00,32.57,0.328957
2021-06-24 02:00:00+00:00,32.2,0.32522
2021-06-24 03:00:00+00:00,31.9,0.32219
2021-06-24 04:00:00+00:00,32.19,0.325119
2021-06-24 05:00:00+00:00,30.56,0.308656
2021-06-24 06:00:00+00:00,34.41,0.347541
2021-06-24 07:00:00+00:00,35.75,0.361075
2021-06-24 08:00:00+00:00,37.77,0.381477
2021-06-24 09:00:00+00:00,37.39,0.377639
2021-06-24 10:00:00+00:00,38.83,0.392183
2021-06-24 11:00:00+00:00,39.76,0.401576
2021-06-24 12:00:00+00:00,38.93,0.393193
2021-06-24 13:00:00+00:00,38.84,0.392284
2021-06-24 14:00:00+00:00,38.59,0.389759
2021-06-24 15:00:00+00:00,38.33,0.387133
2021-06-24 16:00:00+00:00,37.28,0.376528
2021-06-24 17:00:00+00:00,36.43,0.367943
2021-06-24 18:00:00+00:00,37.24,0.376124
2021-06-24 19:00:00+00:00,37.29,0.376629
2021-06-24 20:00:00+00:00,35.44,0.357944
2021-06-24 21:00:00+00:00,35.7,0.36057
2021-06-24 22:00:00+00:00,33.78,0.341178
2021-06-24 23:00:00+00:00,31.39,0.317039
2021-06-25 00:00:00+00:00,31.84,0.321584
2021-06-25 01:00:00+00:00,30.38,0.306838
2021-06-25 02:00:00+00:00,30.21,0.305121
2021-06-25 03:00:00+00:00,30.23,0.305323
2021-06-25 04:00:00+00:00,30.17,0.304717
2021-06-25 05:00:00+00:00,31.95,0.322695
2021-06-25 06:00:00+00:00,32.87,0.331987
2021-06-25 07:00:00+00:00,33.96,0.342996
2021-06-25 08:00:00+00:00,35.75,0.361075
2021-06-25 09:00:00+00:00,36.47,0.368347
2021-06-25 10:00:00+00:00,37.15,0.375215
2021-06-25 11:00:00+00:00,37.11,0.374811
2021-06-25 12:00:00+00:00,36.51,0.368751
2021-06-25 13:00:00+00:00,35.8,0.36158
2021-06-25 14:00:00+00:00,35.18,0.355318
2021-06-25 15:00:00+00:00,33.13,0.334613
2021-06-25 16:00:00+00:00,32.58,0.329058
2021-06-25 17:00:00+00:00,33.5,0.33835
2021-06-25 18:00:00+00:00,34.01,0.343501
2021-06-25 19:00:00+00:00,33.48,0.338148
2021-06-25 20:00:00+00:00,32.15,0.324715
2021-06-25 21:00:00+00:00,31.22,0.315322
2021-06-25 22:00:00+00:00,30.1,0.30401
2021-06-25 23:00:00+00:00,30.01,0.303101
2021-06-26 00:00:00+00:00,32.14,0.324614
2021-06-26 01:00:00+00:00,32.11,0.324311
2021-06-26 02:00:00+00:00,32.06,0.323806
2021-06-26 03:00:00+00:00,32.06,0.323806
2021-06-26 04:00:00+00:00,32.12,0.324412
2021-06-26 05:00:00+00:00,32.3,0.32623
2021-06-26 06:00:00+00:00,32.86,0.331886
2021-06-26 07:00:00+00:00,33.32,0.336532
2021-06-26 08:00:00+00:00,34.1,0.34441
2021-06-26 09:00:00+00:00,34.79,0.351379
2021-06-26 10:00:00+00:00,34.67,0.350167
2021-06-26 11:00:00+00:00,34.57,0.349157
2021-06-26 12:00:00+00:00,34.33,0.346733
2021-06-26 13:00:00+00:00,34.17,0.345117
2021-06-26 14:00:00+00:00,33.95,0.342895
2021-06-26 15:00:00+00:00,33.77,0.341077
2021-06-26 16:00:00+00:00,34.07,0.344107
2021-06-26 17:00:00+00:00,34.26,0.346026
2021-06-26 18:00:00+00:00,34.44,0.347844
2021-06-26 19:00:00+00:00,34.37,0.347137
2021-06-26 20:00:00+00:00,34.05,0.343905
2021-06-26 21:00:00+00:00,33.05,0.333805
2021-06-26 22:00:00+00:00,32.77,0.330977
2021-06-26 23:00:00+00:00,32.3,0.32623
2021-06-27 00:00:00+00:00,31.97,0.322897
2021-06-27 01:00:00+00:00,31.19,0.315019
2021-06-27 02:00:00+00:00,30.49,0.307949
2021-06-27 03:00:00+00:00,29.42,0.297142
2021-06-27 04:00:00+00:00,28.92,0.292092
2021-06-27 05:00:00+00:00,27.93,0.282093
2021-06-27 06:00:00+00:00,29.95,0.302495
2021-06-27 07:00:00+00:00,30.09,0.303909
2021-06-27 08:00:00+00:00,31.76,0.320776
2021-06-27 09:00:00+00:00,33,0.3333
2021-06-27 10:00:00+00:00,33.5,0.33835
2021-06-27 11:00:00+00:00,34,0.3434
2021-06-27 12:00:00+00:00,33.98,0.343198
2021-06-27 13:00:00+00:00,32.29,0.326129
2021-06-27 14:00:00+00:00,31.23,0.315423
2021-06-27 15:00:00+00:00,31.95,0.322695
2021-06-27 16:00:00+00:00,34.26,0.346026
2021-06-27 17:00:00+00:00,34.6,0.34946
2021-06-27 18:00:00+00:00,34.64,0.349864
2021-06-27 19:00:00+00:00,34.83,0.351783
2021-06-27 20:00:00+00:00,34.54,0.348854
2021-06-27 21:00:00+00:00,34.23,0.345723
2021-06-27 22:00:00+00:00,33.5,0.33835
2021-06-27 23:00:00+00:00,32.33,0.326533
2021-06-28 00:00:00+00:00,33.4,0.33734
2021-06-28 01:00:00+00:00,33.62,0.339562
2021-06-28 02:00:00+00:00,33.52,0.338552
2021-06-28 03:00:00+00:00,33.13,0.334613
2021-06-28 04:00:00+00:00,32.17,0.324917
2021-06-28 05:00:00+00:00,34.25,0.345925
2021-06-28 06:00:00+00:00,35.68,0.360368
2021-06-28 07:00:00+00:00,36.23,0.365923
2021-06-28 08:00:00+00:00,36.95,0.373195
2021-06-28 09:00:00+00:00,37.02,0.373902
2021-06-28 10:00:00+00:00,37.1,0.37471
2021-06-28 11:00:00+00:00,37.07,0.374407
2021-06-28 12:00:00+00:00,37.07,0.374407
2021-06-28 13:00:00+00:00,36.74,0.371074
2021-06-28 14:00:00+00:00,36.59,0.369559
2021-06-28 15:00:00+00:00,36.66,0.370266
2021-06-28 16:00:00+00:00,36.49,0.368549
2021-06-28 17:00:00+00:00,36.38,0.367438
2021-06-28 18:00:00+00:00,36.33,0.366933
2021-06-28 19:00:00+00:00,36.37,0.367337
2021-06-28 20:00:00+00:00,35.79,0.361479
2021-06-28 21:00:00+00:00,35.47,0.358247
2021-06-28 22:00:00+00:00,35.2,0.35552
2021-06-28 23:00:00+00:00,34.95,0.352995
2021-06-29 00:00:00+00:00,35.93,0.362893
2021-06-29 01:00:00+00:00,35.64,0.359964
2021-06-29 02:00:00+00:00,35.46,0.358146
2021-06-29 03:00:00+00:00,35.33,0.356833
2021-06-29 04:00:00+00:00,35.42,0.357742
2021-06-29 05:00:00+00:00,35.73,0.360873
2021-06-29 06:00:00+00:00,36.86,0.372286
2021-06-29 07:00:00+00:00,38.98,0.393698
2021-06-29 08:00:00+00:00,41.98,0.423998
2021-06-29 09:00:00+00:00,41.89,0.423089
2021-06-29 10:00:00+00:00,41.65,0.420665
2021-06-29 11:00:00+00:00,40.96,0.413696
2021-06-29 12:00:00+00:00,39.8,0.40198
2021-06-29 13:00:00+00:00,38.33,0.387133
2021-06-29 14:00:00+00:00,38.46,0.388446
2021-06-29 15:00:00+00:00,36.94,0.373094
2021-06-29 16:00:00+00:00,36.75,0.371175
2021-06-29 17:00:00+00:00,36.43,0.367943
2021-06-29 18:00:00+00:00,35.92,0.362792
2021-06-29 19:00:00+00:00,35.81,0.361681
2021-06-29 20:00:00+00:00,35.16,0.355116
2021-06-29 21:00:00+00:00,35.11,0.354611
2021-06-29 22:00:00+00:00,35.17,0.355217
2021-06-29 23:00:00+00:00,34.37,0.347137
2021-06-30 00:00:00+00:00,35.23,0.355823
2021-06-30 01:00:00+00:00,34.45,0.347945
2021-06-30 02:00:00+00:00,34.18,0.345218
2021-06-30 03:00:00+00:00,34.13,0.344713
2021-06-30 04:00:00+00:00,34.19,0.345319
2021-06-30 05:00:00+00:00,35.51,0.358651
2021-06-30 06:00:00+00:00,37.52,0.378952
2021-06-30 07:00:00+00:00,38.3,0.38683
2021-06-30 08:00:00+00:00,38.55,0.389355
2021-06-30 09:00:00+00:00,38.62,0.390062
2021-06-30 10:00:00+00:00,38.78,0.391678
2021-06-30 11:00:00+00:00,38.95,0.393395
2021-06-30 12:00:00+00:00,39.74,0.401374
2021-06-30 13:00:00+00:00,40.54,0.409454
2021-06-30 14:00:00+00:00,41.16,0.415716
2021-06-30 15:00:00+00:00,39.82,0.402182
2021-06-30 16:00:00+00:00,39.48,0.398748
2021-06-30 17:00:00+00:00,39.13,0.395213
2021-06-30 18:00:00+00:00,39.88,0.402788
2021-06-30 19:00:00+00:00,40.04,0.404404
2021-06-30 20:00:00+00:00,39.11,0.395011
2021-06-30 21:00:00+00:00,38.9,0.39289
2021-06-30 22:00:00+00:00,38.55,0.389355
2021-06-30 23:00:00+00:00,37.86,0.382386
